2418 enhancing 3:1  
2419 flexibility 0:1  
2420 richard 5:1  
2421 parsons 0:1  
2422 projecting 4:1  
2423 wider 4:1  
2424 resolve 6:1  
2425 inquiry 2:1  
2426 review 6:1  
2427 reserves 6:1  
2428 adjust 6:1  
2429 publisher 0:1  
2430 bertelsmann's 9:1  
2431 fed 5:1  
2432 allowing 5:1  
2433 severe 5:2  
2434 consequences 5:1  
2435 speaking 7:1  
2436 committee 5:1  
2437 urged 8:2  
2438 congress 5:3  
2439 clouding 5:1  
2440 pension 8:1  
2441 posed 8:1  
2442 greatest 4:1  
2443 risks 8:1  
2444 program 0:1  
2445 strains 7:1  
2446 decades 3:1  
2447 baby-boom 5:2  
2448 retires 2:1  
2449 committed 8:1  
2450 physical 5:1  
2451 resources 5:2  
2452 retirement 5:2  
2453 deliver 8:2  
2454 promises 8:1  
2455 changed 8:1  
2456 unprecedented 8:1  
2457 significant 5:3  
2458 promised 5:2  
2459 retirees 2:1  
2460 soon-to-retire 8:1  
2461 baby 5:1  
2462 afford 6:1  
2463 narrow 5:1  
2464 pose 7:1  
2465 dampening 0:1  
2466 reinstate 7:1  
2467 lapsed 3:1  
2468 effort 3:2  
2469 red 8:1  
2470 dire 5:1  
2471 term 8:3  
2472 gathers 8:1  
2473 steam 5:1  
2474 incomes 5:1  
2475 narrowing 5:1  
2476 increases 8:1  
2477 defence 8:1  
2478 homeland 5:1  
2479 indefinitely 8:1  
2480 george 5:1  
2481 swung 5:1  
2482 ethiopia's 5:1  
2483 crop 7:2  
2484 ethiopia 7:3  
2485 tonnes 7:6  
2486 crops 7:2  
2487 totalled 7:1  
2488 joint 1:2  
2489 agriculture 7:7  
2490 organisation 7:2  
2491 rains 1:1  
2492 fertilizers 5:1  
2493 seeds 7:1  
2494 contributed 1:1  
2495 ethiopians 7:3  
2496 emergency 7:2  
2497 assistance 5:4  
2498 calculated 7:1  
2499 requirements 7:2  
2500 fortified 7:1  
2501 blended 5:1  
2502 vegetable 7:1  
2503 supplementary 1:1  
2504 distributions 7:1  
2505 survival 1:1  
2506 pregnant 7:1  
2507 lactating 7:1  
2508 eastern 1:2 5:1 
2509 southern 7:1  
2510 drought 7:1  
2511 killed 7:1  
2512 drained 7:1  
2513 wells 5:1  
2514 fao 7:1  
2515 recommend 7:1  
2516 locally 7:1  
2517 cereals 5:1  
2518 recommended 5:1  
2519 assist 7:1  
2520 henri 7:1  
2521 josserand 7:1  
2522 fao's 7:1  
2523 representing 7:1  
2524 depend 9:1  
2525 directly 7:1  
2526 indirectly 4:1  
2527 coal 5:7  
2528 plunges 6:1  
2529 deeper 5:1  
2530 deepened 5:1  
2531 uk's 3:2  
2532 blamed 5:3  
2533 geological 6:1  
2534 flaws 8:1  
2535 deep 5:2  
2536 mines 5:3  
2537 worsening 0:1  
2538 yorkshire 5:2  
2539 gerry 3:1  
2540 spindler 1:2  
2541 shaking 1:1  
2542 wage 5:1  
2543 structures 5:1  
2544 maintenance 5:1  
2545 methods 5:1  
2546 adverse 5:1  
2547 actions 5:1  
2548 uplift 6:1  
2549 transitional 5:1  
2550 profitability 6:1  
2551 gigajoule 5:2  
2552 long 5:1  
2553 journey 6:1  
2554 fix 5:1  
2555 great 6:1  
2556 strides 8:1  
2557 surface 5:1  
2558 nottinghamshire 6:1  
2559 derbyshire 5:1  
2560 leicestershire 8:1  
2561 west 5:1  
2562 midlands 5:1 1:1 
2563 northumberland 5:1  
2564 durham 1:1  
2565 rover's 3:2  
2566 corp 1:1  
2567 sources 3:1  
2568 negotiations 1:2  
2569 bbc 1:1 7:1 
2570 tie-up 1:2  
2571 save 1:1  
2572 pushed 1:2  
2573 chancellor 1:2  
2574 gordon 3:1 7:1 
2575 worker's 1:1  
2576 tony 6:1  
2577 woodley 1:1  
2578 repeated 1:1  
2579 mergers 7:1  
2580 birmingham 1:1  
2581 delicate 1:1  
2582 securing 1:1  
2583 awarding 1:1  
2584 exorbitant 3:1  
2585 salaries 1:1  
2586 distributed 1:1  
2587 quotes 1:1  
2588 source 7:1  
2589 press 7:1  
2590 nanjing 7:1  
2591 auto 1:1  
2592 contacted 1:1  
2593 technology-sharing 7:1  
2594 pernod 3:8  
2595 talk 5:1  
2596 lifts 6:1  
2597 domecq 3:4  
2598 drinks 3:2  
2599 ricard 3:1  
2600 wall 7:1  
2601 street 3:1  
2602 journal 3:1  
2603 suggested 3:1  
2604 spirits 5:1  
2605 contact 3:1  
2606 gmt 8:1  
2607 paris 3:1  
2608 acquisitions 3:1  
2609 specifics 3:1  
2610 pernod's 3:1  
2611 seagram 3:3  
2612 diageo 3:1  
2613 smaller 3:3  
2614 glenmorangie 5:1  
2615 scotland's 3:1  
2616 premier 6:1  
2617 whisky 3:3  
2618 lvmh 3:1  
2619 home 4:2  
2620 chivas 3:1  
2621 regal 8:1  
2622 scotch 5:1  
2623 havana 3:1  
2624 rum 3:2  
2625 jacob's 6:1  
2626 creek 3:1  
2627 domecq's 5:1  
2628 malibu 3:1  
2629 courvoisier 3:1  
2630 brandy 3:1  
2631 stolichnaya 3:1  
2632 vodka 3:1  
2633 ballantine's 7:1  
2634 snack 7:1  
2635 chains 3:2  
2636 dunkin 6:1  
2637 donuts 1:1  
2638 baskin-robbins 3:1  
2639 wsj 9:1  
2640 consolidation 4:1  
2641 dealt 7:1  
2642 problematic 3:1  
2643 portfolio 2:1  
2644 fast-food 3:1  
2645 jobseekers 1:1  
2646 lowest 8:2  
2647 labor 8:2  
2648 non-farm 8:1  
2649 payrolls 8:1  
2650 celebrate 8:1  
2651 fine 1:1  
2652 margin 8:1  
2653 presided 8:1  
2654 november's 8:1  
2655 presidential 6:1  
2656 election 1:2  
2657 herbert 8:1  
2658 hoover 8:1  
2659 creation 8:4  
2660 issue 8:2  
2661 year's 5:1  
2662 adding 8:1  
2663 january's 8:1  
2664 administration's 5:1  
2665 ended 8:1  
2666 territory 8:1  
2667 employment 8:2  
2668 expand 8:1  
2669 rick 8:1  
2670 egelton 8:1  
2671 bmo 8:1  
2672 environment 8:1  
2673 satisfying 8:1  
2674 ken 8:1  
2675 mayland 8:1  
2676 clearview 1:1  
2677 limited 8:1  
2678 grab 7:1  
2679 colombia 7:2  
2680 colombian 7:1  
2681 benefiting 5:2  
2682 pesos 7:2  
2683 earmarked 8:1  
2684 population 7:3  
2685 sound 7:1  
2686 distribution 7:3  
2687 poverty 7:4  
2688 jose 5:1  
2689 leibovich 7:2  
2690 properties 7:1  
2691 situated 7:1  
2692 inside 5:1  
2693 cheaper 7:1  
2694 utilities 5:1  
2695 electricity 8:1  
2696 pensions 5:1  
2697 education 7:1  
2698 examining 5:1  
2699 easy 7:1  
2700 problem 5:1  
2701 narrowly 2:1  
2702 escapes 8:1  
2703 teetered 8:1  
2704 brink 1:1  
2705 similar-sized 9:1  
2706 contraction 8:1  
2707 suggesting 9:1  
2708 hesitant 8:1  
2709 common 6:1  
2710 definition 8:1  
2711 successive 8:1  
2712 keen 3:1  
2713 worrying 7:1  
2714 implications 8:1  
2715 maintain 6:1  
2716 minor 2:1  
2717 climb 8:1  
2718 monitor 7:1  
2719 carefully 4:1  
2720 strengthening 9:1  
2721 indications 2:1  
2722 weakening 2:1  
2723 observers 8:1  
2724 painting 8:1  
2725 patchier 8:1  
2726 paul 6:1  
2727 sheard 7:1  
2728 lehman 8:1  
2729 improvements 8:2  
2730 apparently 8:1  
2731 feed 6:1  
2732 consumption 6:2  
2733 steel 1:9  
2734 mittal 1:8  
2735 producers 6:1  
2736 netherlands-based 6:1  
2737 acquisition 6:2  
2738 isg 1:2  
2739 kind 7:1  
2740 lakshmi 6:1  
2741 combined 1:1  
2742 shed 6:1  
2743 thousands 5:1  
2744 indian-born 9:1  
2745 magnate 1:1  
2746 completed 1:1  
2747 aim 1:1  
2748 annually 0:1  
2749 trimmed 1:1  
2750 modernisation 1:1  
2751 employees 1:1  
2752 conference 7:3  
2753 chicago 7:1  
2754 mittal's 2:1  
2755 lnm 3:1  
2756 merged 1:1  
2757 dutch 1:1  
2758 ispat 1:1  
2759 spokeman 5:1  
2760 decisions 7:1  
2761 sustainable 1:1  
2762 workforces 2:1  
2763 kazakhstan 1:1  
2764 czech 5:1  
2765 republic 1:1  
2766 tenth 3:1  
2767 straight 8:1  
2768 stubbornly 9:1  
2769 seasonally 8:2  
2770 adjusted 8:2  
2771 encourage 8:1  
2772 stagnant 4:1  
2773 stifling 8:1  
2774 clear 0:1  
2775 signs 6:1  
2776 frank-juergen 8:1  
2777 weise 9:1  
2778 insufficient 8:1  
2779 competitiveness 9:1  
2780 exporters 1:1  
2781 brunt 3:1  
2782 stuck 0:1  
2783 gerhard 1:1  
2784 schroeder 8:1  
2785 agenda 8:1  
2786 shake 9:1  
2787 incentives 2:1  
2788 cherished 9:1  
2789 sparked 8:1  
2790 anger 9:1  
2791 industries 9:1  
2792 notably 8:1  
2793 carmakers 7:1  
2794 demonstrated 4:1  
2795 displeasure 9:1  
2796 initiatives 1:1  
2797 one-euro 5:1  
2798 scheme's 8:1  
2799 formal 9:1  
2800 hirings 8:1  
2801 affecting 8:1  
2802 deterioration 8:1  
2803 isabelle 8:1  
2804 kronawitter 6:1  
2805 hypovereinsbank 2:1  
2806 prevented 9:1  
2807 meet 4:3  
2808 regulations 4:1  
2809 imposed 3:1  
2810 extended 3:1  
2811 deadline 4:2  
2812 protested 7:1  
2813 imposing 4:2  
2814 burden 4:2  
2815 sarbanes-oxley 4:1  
2816 act 4:2  
2817 clean-up 4:1  
2818 enron 3:1  
2819 worldcom 4:1  
2820 section 3:2  
2821 sox 3:1  
2822 nicknamed 4:1  
2823 certify 2:1  
2824 foreign-based 3:1  
2825 originally 4:1  
2826 middle 4:1  
2827 delegations 4:1  
2828 leaders 4:1  
2829 sec's 3:2  
2830 headquarters 4:1  
2831 protest 4:1  
2832 expensive 4:1  
2833 timescale 3:1  
2834 cbi 4:3  
2835 listings 5:1  
2836 delegation 4:1  
2837 relax 4:1  
2838 signifies 1:1  
2839 heart 3:1  
2840 director-general 7:1  
2841 sir 2:1  
2842 digby 2:1  
2843 jones 7:1  
2844 reminded 4:1  
2845 globalisation 7:3  
2846 can't 3:1  
2847 isolation 3:1  
2848 onerous 4:1  
2849 noted 4:1  
2850 underestimate 3:1  
2851 compliance 4:1  
2852 extension 4:1  
2853 provide 3:1  
2854 issuers 3:1  
2855 internal 4:1  
2856 donald 4:1  
2857 nicolaisen 4:1  
2858 accountant 3:1  
2859 ba's 5:6  
2860 airways 5:1  
2861 rod 6:1  
2862 eddington 5:2  
2863 respectable 2:1  
2864 expectation 3:1  
2865 aviation 5:3  
2866 surcharge 5:3  
2867 one-way 8:1  
2868 long-haul 6:1  
2869 short-haul 3:1  
2870 leg 3:1  
2871 powell 5:1  
2872 estimated 5:1  
2873 cargo 6:2  
2874 yields 9:1  
2875 guidance 3:1  
2876 anticipated 3:1  
2877 broughton 6:1  
2878 nick 8:1  
2879 den 4:1  
2880 brul 8:1  
2881 bnp 8:1  
2882 paribas 3:1  
2883 pretty 5:1  
2884 side 5:1  
2885 shows 9:1  
2886 surcharges 5:1  
2887 attacks 3:1  
2888 focus 9:1  
2889 reducing 8:1  
2890 controllable 9:1  
2891 whilst 3:1  
2892 beds 6:1  
2893 fair 7:1  
2894 attends 4:1  
2895 cowed 0:1  
2896 newcomer 7:1  
2897 lashed 7:1  
2898 restrictive 9:1  
2899 objected 5:1  
2900 compete 7:1  
2901 imf 7:2  
2902 palaniappan 7:1  
2903 chidambaram 7:3  
2904 organisations 4:1  
2905 changing 5:1  
2906 engagement 8:1  
2907 attending 9:1  
2908 thirds 4:1  
2909 enterprise 5:1  
2910 hosted 7:1  
2911 favour 5:1  
2912 floating 7:1  
2913 cope 8:1  
2914 shocks 5:2  
2915 flexible 5:1  
2916 channel 3:1  
2917 absorbing 4:1  
2918 brazil 7:1  
2919 invited 7:1  
2920 saturday 8:1  
2921 renewed 4:1  
2922 abandon 7:1  
2923 fixed 7:2  
2924 judgements 7:1  
2925 hamper 7:1  
2926 tempts 7:1  
2927 italy's 7:2  
2928 illva 7:4  
2929 saronno 7:2  
2930 changyu 7:4  
2931 shenzhen 0:1  
2932 approves 2:1  
2933 liqueur 6:1  
2934 acquire 7:1  
2935 yantai 7:4  
2936 bureau 7:2  
2937 encouraging 0:1  
2938 anheuser-busch 6:1  
2939 heineken 7:1  
2940 newcastle 7:1  
2941 beer 6:1  
2942 betting 6:1  
2943 north-eastern 0:1  
2944 remaining 6:1  
2945 retained 6:1  
2946 litres 7:4  
2947 capita 7:1  
2948 compares 7:1  
2949 france 6:1  
